Seconds,Ice Ice Baby
10.97,-3.886689958349327
10.98,-5.542920236951731
10.99,-2.0984409092352085
11.0,-1.1055515209812787
11.01,0.8221348923479537
11.02,-0.4250212103066256
11.03,0.9901739971390352
11.04,0.9909572807501988
11.05,3.282432871417868
11.06,2.008232859108719
11.07,3.7354135426013366
11.08,3.432125049253899
11.09,1.4945480167782823
11.1,3.4890566188054324
11.11,6.574598313661235
11.12,4.987682309854528
11.13,5.269603667194046
11.14,5.995107423738472
11.15,3.7364711473608496
11.16,5.6577680420003365
11.17,6.249142263826027
11.18,4.8648125864291805
11.19,2.589403040365128
11.2,-6.524941832759505
11.21,-9.611323705878908
11.22,-10.847774170296171
11.23,-11.663392014033802
11.24,-13.290901997221097
11.25,-12.675395326060649
11.26,-15.20630794918518
11.27,-12.528920506780686
11.28,-6.403810277566312
11.29,-6.23988322748531
11.3,-6.9711802614130125
11.31,-8.388418800980512
11.32,-9.064117375544429
11.33,-7.877654203105162
11.34,-8.712068298664525
11.35,-6.593020361162812
11.36,-5.148636628792924
11.37,-3.4484100744823176
11.38,-2.384750811390986
11.39,-2.430137989224118
11.4,-3.228240322314998
11.41,-3.9577605369059743
11.42,-5.475980882092577
11.43,-7.107039303991311
11.44,-3.7987255850637407
11.45,-2.746391477928311
11.46,-5.595390623142616
11.47,-5.816051763821609
11.48,-7.948526046784404
11.49,-8.181245251424967
11.5,-5.878539070339572
11.51,-1.7149353855665703
11.52,-5.02192318676012
11.53,-6.031102353540037
11.54,-6.460595197192313
11.55,-5.7061125114080165
11.56,-3.97256788923564
11.57,-4.667644621759554
11.58,-3.076981034136901
11.59,-2.398416670590781
11.6,-1.0701082280501095
11.61,-2.240183856176902
11.62,-2.2342726994839186
11.63,-3.098706125036487
11.64,-4.338389502714055
11.65,-4.6271101272159125
11.66,-4.149287282758564
11.67,-3.961658261693271
11.68,-4.2819747801968
11.69,-3.3787938617577087
11.7,-2.810947949296053
11.71,-4.559587669282732
11.72,-4.312598195241011
11.73,-4.294880970861426
11.74,-4.022840999405127
11.75,-5.819967997560626
11.76,-6.409971936680302
11.77,3.0466542685894167
11.78,4.462199839171656
11.79,1.7736615443916512
11.8,4.6736209316531045
11.81,3.643766232396074
11.82,2.993085275249705
11.83,7.339672905402056
11.84,5.845748082215498
11.85,5.756732151912145
11.86,7.040115781367341
11.87,6.09521591318775
11.88,7.35800980531249
11.89,8.12477289025318
11.9,8.744218459066019
11.91,7.702948316375594
11.92,8.554610984894909
11.93,9.327870055234047
11.94,9.81649776040822
11.95,9.192794539933958
11.96,9.01100520957298
11.97,7.019147978740702
11.98,7.473025513140508
11.99,7.785405872656904
12.0,9.654009099968295
12.01,7.829257376249395
12.02,5.576110131949587
12.03,8.488199152344441
12.04,8.101363393307738
12.05,4.829501103874351
12.06,4.605453499864924
12.07,3.4737702400749884
12.08,4.76240253687932
12.09,6.9457645815106055
12.1,9.314715222453746
12.11,10.545960611091733
12.12,10.791823405449398
12.13,10.262915874522218
12.14,9.497568882431908
12.15,7.58608388841628
12.16,6.922539029186925
12.17,6.415983707499489
12.18,9.424860337081938
12.19,9.410534895190173
12.2,11.130576774943584
12.21,11.902706060155094
12.22,10.863640688170204
12.23,10.161739629310109
12.24,9.058224812353949
12.25,10.236910304006472
12.26,12.537229626047212
12.27,9.936522072407316
12.28,0.946557649617074
12.29,-3.280207783847424
12.3,-4.325429728817676
12.31,-5.982023399310116
12.32,-3.96640158996425
12.33,-4.270603961860815
12.34,-4.008645784866182
12.35,-4.13141148772084
12.36,-2.210177715258666
12.37,-1.6157651225842546
12.38,-3.225854370304537
12.39,-3.111949275397304
12.4,-3.783047851394218
12.41,-2.8017753537442585
12.42,-1.8658925623276288
12.43,-1.802351317350944
12.44,-1.5187776486769309
12.45,-0.1170748653126301
12.46,-0.1068131789876365
12.47,2.018272339668992
12.48,2.203871531061876
12.49,1.40429939532298
12.5,0.8053838135498453
12.51,1.6034736484396148
12.52,4.298330981153493
12.53,2.924904357049677
12.54,2.123087362963328
12.55,6.370893641553489
12.56,5.946245345864327
12.57,4.591392655228722
12.58,4.438940360581926
12.59,5.181758219686564
12.6,3.658542549292858
12.61,3.044846881900125
12.62,3.102194985551617
12.63,3.4858402854714603
12.64,3.86144480672252
12.65,2.4788662158366543
12.66,2.108951727186046
12.67,3.26745641277156
12.68,6.006585654729278
12.69,10.197032189861035
12.7,10.084177298997783
12.71,10.26119832822238
12.72,9.774317997026872
12.73,8.184721144367145
12.74,9.216978203226557
12.75,7.075054758963693
12.76,6.9234354944476735
12.77,5.856964403095258
12.78,4.549951842077211
12.79,3.732296477687508
12.8,4.724907674311047
12.81,6.915644721971802
12.82,4.334254959913734
12.83,1.256347539822472
12.84,0.7517304921382942
12.85,2.7746337708369757
12.86,3.054353981606071
12.87,4.763864490934814
12.88,7.923838095961423
12.89,8.282048158233387
12.9,7.20452038094421
12.91,4.881259636487904
12.92,4.509332130492594
12.93,7.165907387135551
12.94,8.372221327218059
12.95,9.300850719332855
12.96,8.80317605114253
12.97,8.897450567751283
12.98,9.11211394888962
12.99,9.0800653171074
13.0,9.314704205377696
13.01,8.762251595331993
13.02,8.339501909758297
13.03,8.713809998408356
13.04,6.971987623929733
13.05,5.028455769122413
13.06,10.243913014412223
13.07,8.667558157165466
13.08,5.109804538676579
13.09,3.930121203161889
13.1,0.023624664328476
13.11,1.789221675961998
13.12,6.455357755936666
13.13,8.108368331603328
13.14,7.541456099580954
13.15,8.302097598167444
13.16,8.784262120831473
13.17,8.076398868190006
13.18,7.090502851699078
13.19,6.156388692932271
13.2,8.39146406846278
13.21,7.707518841343521
13.22,7.832216675161193
13.23,8.878475522873227
13.24,9.115190324732728
13.25,8.619143933506171
13.26,6.776233061297729
13.27,5.377136590930621
13.28,3.1090988012088667
13.29,-4.0002439350797285
13.3,-12.188665995663742
13.31,-11.471561586777277
13.32,-5.475704670613684
13.33,-6.5556637620247065
13.34,-6.666793399249753
13.35,-5.812748139561642
13.36,-3.8176998097898807
13.37,-5.635234870346926
13.38,-5.84878752430286
13.39,-4.080035927704428
13.4,-5.88391775345001
13.41,-5.118895166521721
13.42,-4.136927644505778
13.43,-4.294620767946608
13.44,-3.4209149486164074
13.45,-4.472171602377555
13.46,-4.211535652063383
13.47,-4.57122046798077
13.48,-4.307625001337975
13.49,-4.325552762438488
13.5,-3.978102883371629
13.51,-3.91004908657916
13.52,-2.5221920862448477
13.53,-3.194950689162968
13.54,-2.8835936426809647
13.55,-1.3733577967299229
13.56,-0.591647259510589
13.57,2.0768238326736888
13.58,3.156158363868761
13.59,5.744332692175934
13.6,2.976777936551642
13.61,3.348599173554278
13.62,3.288032696547552
13.63,4.579552708727076
13.64,5.4212985890257865
13.65,8.511172423500332
13.66,7.359492164444482
13.67,6.624447532657371
13.68,6.177283457084092
13.69,5.885329127151527
13.7,5.863594138763792
13.71,6.315371043602106
13.72,5.895914797681105
13.73,6.671537736134307
13.74,6.749749848901861
13.75,4.980526247892652
13.76,6.429842946608305
13.77,5.660458148949459
13.78,6.772014311667365
13.79,7.1610679482607225
13.8,5.552099791177439
13.81,1.9842335228440704
13.82,3.480200806186774
13.83,3.4308638326799
13.84,3.609520178700408
13.85,3.3629006042690985
13.86,3.4528417862336798
13.87,1.8874652325313723
13.88,2.5138749154865123
13.89,1.018219729928446
13.9,1.1660560821085342
13.91,0.0687535514381262
13.92,-0.6913639433745411
13.93,-1.3649309875948104
13.94,-2.588033916523361
13.95,-1.894686100576698
13.96,-3.3925235089180625
13.97,-3.1505293163022325
13.98,-1.4415910245704264
13.99,-1.0324128834368806
14.0,-1.417731858762145
14.01,1.2913226902272126
14.02,0.8795933098799869
14.03,2.754650212719222
14.04,3.754828133064476
14.05,3.9449833111378423
14.06,4.84255844962517
14.07,3.5825226225696705
14.08,0.3178103110545728
14.09,2.6999715906063795
14.1,3.204154325786087
14.11,4.449717725635922
14.12,3.8144130818828224
14.13,2.301298962122277
14.14,2.7477961523413845
14.15,4.30441972276058
14.16,6.5230047107069575
14.17,7.011808193326092
14.18,7.952151365203812
14.19,7.937852433888881
14.2,6.600419650024833
14.21,6.398344943598838
14.22,6.12535092199176
14.23,2.0417868875577376
14.24,5.633386678609809
14.25,6.4310388958637095
14.26,7.730434117209277
14.27,9.033761640379849
14.28,8.502218225159442
14.29,8.673948432471908
14.3,7.917217108703322
14.31,9.4070786244657
14.32,9.786786880485176
14.33,8.455587773481891
14.34,2.080984013768625
14.35,-2.1027998325614483
14.36,-5.3208170221459214
14.37,-4.766608421384969
14.38,-5.204504083931602
14.39,-5.0069343072373576
14.4,-4.36739865655053
14.41,-6.514227014793072
14.42,-5.194580601780343
14.43,-5.47574216959518
14.44,-5.529168375133496
14.45,-6.024722602733047
14.46,-7.078628690857865
14.47,-5.094362697567066
14.48,-4.604653892810423
14.49,-3.5522649929262635
14.5,-5.169156918979098
14.51,-4.979195313128664
14.52,-2.257217576375828
14.53,-3.079010647669928
14.54,-1.819958666796316
14.55,-1.4047943182611176
14.56,0.3247463811767319
14.57,1.2947073291442344
14.58,2.6657984387159748
14.59,2.451407202827574
14.6,-0.6695861684782058
14.61,1.5084076082818243
14.62,4.286180669341498
14.63,4.611038420365299
14.64,3.682996539458884
14.65,4.048999155921468
14.66,4.635139877499725
14.67,3.2468375782243024
14.68,4.649998013801
14.69,6.087386975359133
14.7,5.606426195253944
14.71,2.4042620728977875
14.72,1.1350143051799435
14.73,1.6466670178716736
14.74,3.779946445334245
14.75,7.238794320237104
14.76,8.636073479658837
14.77,9.377685578462415
14.78,8.279004742564652
14.79,7.827687773696642
14.8,7.920399712451495
14.81,8.15728035382997
14.82,5.758949931724996
14.83,6.805738878087376
14.84,6.072893008524446
14.85,2.006219598325707
14.86,3.0398870994255307
14.87,5.4079915164366055
14.88,0.755183046297731
14.89,-1.3717081934674349
14.9,-2.3862551570916204
14.91,-2.428028437782236
14.92,-3.623889459497624
14.93,-3.020385065771356
14.94,-2.1903924654165667
14.95,-3.2415545766405223
14.96,-3.233278614370441
14.97,-3.0730920163878066
14.98,-2.260756945374143
14.99,-2.8759533769209806
15.0,-3.1321655765101992
15.01,-2.602055353309547
15.02,-2.912149423029569
15.03,-2.077492893332923
15.04,-1.3842763732274523
15.05,-1.9178670229440375
15.06,-0.4071470608023128
15.07,3.262845001252164
15.08,5.565150536020515
15.09,6.670157368289966
15.1,4.606999661097376
15.11,4.086666675624405
15.12,7.296481507861719
15.13,6.557618867493394
15.14,2.882089358185844
15.15,2.202942838269613
15.16,-1.5731167032574382
15.17,-2.25887244301342
15.18,-1.1974397420965497
15.19,-0.6919516025062633
15.2,-1.576770145993611
15.21,-1.4857021697408097
15.22,-2.5136062911562487
15.23,-3.851416554835709
15.24,-4.203624737596498
15.25,-3.288020592369836
15.26,-3.6286795905730345
15.27,-0.1861802925968064
15.28,2.1880432067986537
15.29,3.721755705595964
15.3,3.755133168280461
15.31,5.343299037948968
15.32,6.342591054910299
15.33,5.647250570357401
15.34,4.644201230145622
15.35,-3.769234531195189
15.36,-10.337828895549968
15.37,-12.665070204339049
15.38,-6.874415156089591
15.39,-4.995311862131632
15.4,-5.190645303382573
15.41,-5.539515075414907
15.42,-3.3217810117557827
15.43,-5.205116375659662
15.44,-5.554296808135147
15.45,-6.327784738318068
15.46,-6.835214957960905
15.47,-5.9499666492675
15.48,-3.5356635544484862
15.49,-3.77786755021636
15.5,-3.638303489391369
15.51,-4.372366375061016
15.52,-3.5118300483021225
15.53,-4.9337322042482725
15.54,-4.8368054399026335
15.55,-4.4172124665704215
15.56,-4.563510673927424
15.57,-3.7418356001161386
15.58,-1.11993531317816
15.59,-2.1693845613882496
15.6,-0.1073138509966661
15.61,-1.5047931021740435
15.62,-1.2837156834174757
15.63,-0.1849226886195796
15.64,9.646543738219446
15.65,7.678940695452961
15.66,3.63758198864973
15.67,4.742259379101387
15.68,3.4174667946179484
15.69,1.9855895627420537
15.7,2.484606231212616
15.71,5.007816075861923
15.72,7.253936515901098
15.73,7.966350629934107
15.74,8.692369491608178
15.75,8.001868476094069
15.76,7.534483081451336
15.77,7.703350183434424
15.78,7.701568857070715
15.79,7.336791741999722
15.8,8.54449559314047
15.81,7.838738597930624
15.82,6.428345210099292
15.83,6.465737923802465
15.84,5.549031872271318
15.85,6.062191602358978
15.86,3.927430864488715
15.87,5.32444188714539
15.88,4.321006392513972
15.89,3.339352444095905
15.9,4.961232217469675
15.91,4.4538716759359245
15.92,3.354301969566148
15.93,2.4289268253673297
15.94,3.0502654806954106
15.95,4.966982456438513
15.96,5.654726716104672
15.97,6.131309326563889
15.98,5.548577698952427
15.99,7.651517792495314
16.0,7.1237279347788975
16.01,7.744797731364666
16.02,7.037545751447009
16.03,7.287667891925801
16.04,7.906896099731282
16.05,9.518927429660684
16.06,8.794955984406228
16.07,9.165762810396206
16.08,7.482711980139393
16.09,7.900078823127303
16.1,8.155817483214456
16.11,8.874672048001393
16.12,8.80387848830571
16.13,9.658121490785254
16.14,8.587901307354796
16.15,6.872490807172883
16.16,7.132840246984864
16.17,6.7888755831328975
16.18,4.234790589878646
16.19,4.00481136472079
16.2,6.159800632717097
16.21,6.676410216222991
16.22,10.30361214416494
16.23,11.514414660123416
16.24,10.253575473222751
16.25,10.424948693227517
16.26,9.03784496541987
16.27,7.543891901556543
16.28,6.893114580204281
16.29,5.447465685123444
16.3,6.703289700826655
16.31,7.654122863963813
16.32,9.443025342815918
16.33,10.809538027006337
16.34,10.958530495091203
16.35,10.846662779772211
16.36,10.56798718322564
16.37,9.770774742894462
16.38,9.909136940766858
16.39,9.754392529150184
16.4,5.525182782570028
16.41,-0.531198263820932
16.42,-3.1411525473362483
16.43,-4.260634383747939
16.44,-5.57235410733322
16.45,-3.0450339912666733
16.46,-4.902378602358007
16.47,-4.520172081514397
16.48,-3.930726026211104
16.49,-3.66666766479232
16.5,-4.124868243564432
16.51,-5.425685936214864
16.52,-4.324168302122501
16.53,-3.5450471242042125
16.54,-2.1794508452479238
16.55,-2.320300338351581
16.56,-2.5142547060153704
16.57,-1.1302773127454415
16.58,0.4539416263467378
16.59,-0.7259650553861174
16.6,1.430511798865632
16.61,1.682724697294062
16.62,1.3704106385721098
16.63,2.342255153426835
16.64,2.736930593948807
16.65,4.623765959157984
16.66,3.051539597681616
16.67,2.59790113426447
16.68,6.646319548667428
16.69,4.030565335568639
16.7,4.430618068372432
16.71,4.485282935961616
16.72,5.00982003477439
16.73,3.7621562188757136
16.74,5.005191764218462
16.75,4.688861711299245
16.76,4.955679808853375
16.77,4.608274229620673
16.78,2.965939638337043
16.79,2.9942762310902995
16.8,4.385656282783523
16.81,8.630616968165183
16.82,10.51198002717718
16.83,11.3379742798829
16.84,10.469020298551452
16.85,10.280898330049189
16.86,9.300057002115093
16.87,9.617652203523884
16.88,7.931324242137888
16.89,7.707555082077184
16.9,7.577334779357127
16.91,5.033598446284335
16.92,3.571535117683473
16.93,7.29544205421436
16.94,6.111659762134292
16.95,3.803952988710815
16.96,1.9659402394620011
16.97,2.176000950198156
16.98,4.280191804647168
16.99,5.739996139680308
17.0,6.877830558009912
17.01,8.788923208406372
17.02,8.61981452820581
17.03,5.799365497929569
17.04,4.869493743266719
17.05,6.200163948234351
17.06,7.0650790580141205
17.07,7.923273361793386
17.08,9.626608526578217
17.09,9.890140742878646
17.1,10.21984179276902
17.11,10.091330570668172
17.12,10.76133259846203
17.13,9.871359625762349
17.14,9.254515818190336
17.15,8.353229220462842
17.16,7.423256567154421
17.17,3.664718301009157
17.18,5.779953219336726
17.19,10.704977742398466
17.2,8.014230905634536
17.21,5.688948174381931
17.22,1.275981389126371
17.23,0.162334275938599
17.24,4.728619683735114
17.25,8.138386142674277
17.26,9.494285625048152
17.27,8.09770482587645
17.28,9.614584608018252
17.29,9.348440993482011
17.3,7.1842904371394765
17.31,7.6169670125241105
17.32,7.141359133905759
17.33,8.300326267354942
17.34,7.081667008723199
17.35,9.095876795379414
17.36,10.033047735449056
17.37,9.668662785690884
17.38,9.605492200302663
17.39,7.317183542767623
17.4,8.494804154023836
17.41,-0.5547492827602118
17.42,-8.107264639599755
17.43,-14.046193430707405
17.44,-9.84938902554025
17.45,-4.768288323924697
17.46,-6.380928221048323
17.47,-6.0536251091638364
17.48,-3.491794400035539
17.49,-4.045192143174508
17.5,-5.349357143202094
17.51,-5.5951224200492575
17.52,-5.616062510106598
17.53,-6.644813984936408
17.54,-4.984572892843595
17.55,-4.94263805283004
17.56,-2.9780421543185644
17.57,-3.7571367001699087
17.58,-4.172151977090174
17.59,-4.122563089298561
17.6,-4.640468550754863
17.61,-3.9436498946529146
17.62,-4.815230197412516
17.63,-3.9644240862373534
17.64,-2.5525627325748155
17.65,-2.369665767673048
17.66,-2.2618389240431003
17.67,-1.0017154910168522
17.68,-2.073168392207715
17.69,-2.868782198153691
17.7,1.861556320837395
17.71,3.3219308738165947
17.72,3.5209805992140044
17.73,3.1172267169049417
17.74,2.035522499913582
17.75,3.98452541262974
17.76,5.080349881984259
17.77,6.94181169145622
17.78,7.421158135136613
17.79,7.685745745939234
17.8,6.668679158209489
17.81,6.466897301899489
17.82,6.410457325687565
17.83,5.397588222217661
17.84,5.251101794131415
17.85,5.078792838252813
17.86,5.955788518617235
17.87,7.270341304836133
17.88,5.591285876831167
17.89,6.72445341239668
17.9,6.384348015357621
17.91,6.4131961301379405
17.92,7.311504346224124
17.93,2.443263423028485
17.94,-1.0876721388527173
17.95,-7.662496860438083
17.96,-2.0703244251554422
17.97,-0.8792882329208483
17.98,0.0016147572895259
17.99,-1.2715981738263158
18.0,-4.364722395948351
18.01,-4.453494849891216
18.02,-4.23253097114373
18.03,-3.783822889087453
18.04,-3.167759117430331
18.05,-3.113505490319604
18.06,-3.9869670374680193
18.07,-5.398137345533088
18.08,-4.240899931057149
18.09,-3.124788351153452
18.1,-2.209970924866511
18.11,-1.478866779216753
18.12,-0.2753801134340157
18.13,1.0473211858048754
18.14,2.980269623115009
18.15,2.8766018121135737
18.16,3.6111828613071983
18.17,3.9940436870678977
18.18,4.944138047528017
18.19,5.272318986043223
18.2,2.2555601831257674
18.21,2.021326844571869
18.22,5.459326621547942
18.23,3.6196799901966417
18.24,4.27881637209074
18.25,3.4841277378440068
18.26,3.3175720652354217
18.27,3.2223368342328587
18.28,4.45661202469896
18.29,5.033151084887385
18.3,7.543510726808435
18.31,5.425121705208202
18.32,5.467158889206689
18.33,5.872443503125033
18.34,3.514299871234565
18.35,3.409464979219185
18.36,2.7519077541095958
18.37,5.447284823189809
18.38,5.543967586976656
18.39,7.357760916612716
18.4,7.392912831193191
18.41,8.582620240787787
18.42,7.047299419696321
18.43,0.1071718006252689
18.44,-1.4512596560511897
18.45,-2.2307733741536637
18.46,-6.914925989412216
18.47,-6.214416892799475
18.48,-4.637409282339877
18.49,-5.9451065207187055
18.5,-6.346383951884158
18.51,-5.014546901942756
18.52,-4.626603822534403
18.53,-4.812618459578689
18.54,-5.545582337772715
18.55,-4.246177729773966
18.56,-4.282423785592642
18.57,-5.022011720116394
18.58,-5.24446765751819
18.59,-5.589579985912717
18.6,-4.822664036363632
18.61,-4.878216603137984
18.62,-4.679224975119157
18.63,-3.678282289743982
18.64,-2.761295822660212
18.65,-0.4014543068704958
18.66,-0.292994358163809
18.67,0.5832643081222016
18.68,0.5730206486584771
18.69,0.1456688531990651
18.7,0.6765426468965794
18.71,2.2852386323367924
18.72,1.9370423826756704
